#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
-2.7043;-1.44335;3.06537;0.194662;0.0515132
-2.5038;-1.36378;2.85113;0.409752;0.131079
-2.31947;-1.29117;2.65463;0.607706;0.203688
-2.13132;-1.20973;2.45071;0.812381;0.285127
-1.95119;-1.12084;2.2502;1.01246;0.374024
-1.7604;-1.0338;2.04151;1.22195;0.461061
-1.56643;-0.951003;1.83251;1.43283;0.543858
-1.35869;-0.884591;1.62128;1.65032;0.610271
-1.18081;-0.817844;1.43638;1.84027;0.677017
-0.976999;-0.74035;1.22582;2.0583;0.754511
-0.788653;-0.671828;1.03601;2.25866;0.823033
-0.629117;-0.58808;0.861177;2.43783;0.906781
-0.462315;-0.491254;0.674586;2.62882;1.00361
-0.287683;-0.394613;0.488345;2.82721;1.10025
-0.111944;-0.304495;0.32442;3.02421;1.19037
0.0683508;-0.211242;0.222024;3.22669;1.28362
0.253559;-0.130113;0.284994;3.42888;1.36475
0.430419;-0.0528429;0.433651;3.62189;1.44202
0.613641;0.0272843;0.614247;3.82186;1.52215
0.797613;0.104967;0.80449;4.02155;1.59983
0.982204;0.180875;0.998719;4.22111;1.67574
1.17399;0.258316;1.20207;4.42788;1.75318
1.37143;0.35485;1.41659;4.64741;1.84971
1.55197;0.447877;1.6153;4.85008;1.94274
1.73128;0.542912;1.81441;5.05247;2.03777
1.90056;0.63708;2.0045;5.24539;2.13194
2.07523;0.72712;2.19892;5.44158;2.22198
2.25106;0.823326;2.3969;5.6414;2.31819
2.42537;0.913756;2.59179;5.83747;2.40862
2.59016;0.987785;2.77212;6.01813;2.48265
2.78423;1.07377;2.98411;6.23038;2.56863
2.96965;1.14421;3.18246;6.42837;2.63907
3.15223;1.23222;3.38452;6.63099;2.72708
3.32657;1.30588;3.5737;6.82019;2.80074
3.49768;1.38766;3.76289;7.0098;2.88252
3.70302;1.4485;3.97625;7.22205;2.94336
3.88924;1.51507;4.17393;7.41925;3.00993
4.07241;1.58335;4.36939;7.61438;3.07821
4.26861;1.64834;4.57581;7.82013;3.1432
4.46144;1.71449;4.77953;8.0233;3.20935
4.64964;1.79183;4.98296;8.22673;3.28669
4.83626;1.87065;5.18543;8.42929;3.36551
5.02171;1.96043;5.39081;8.63517;3.45529
5.20365;2.05072;5.59316;8.83805;3.54558
5.38646;2.17799;5.81013;9.05666;3.67285
5.55143;2.29229;6.00608;9.25389;3.78715
5.71567;2.40715;6.20187;9.45082;3.90201
5.87181;2.52264;6.39077;9.64081;4.0175
6.02985;2.61869;6.57394;9.82452;4.11355
6.2076;2.73461;6.78324;10.0345;4.22947
6.37561;2.84181;6.98028;10.2321;4.33667
6.53176;2.95479;7.16901;10.4215;4.44965
6.70438;3.07417;7.37558;10.6286;4.56903
6.86769;3.18479;7.57021;10.8236;4.67965
7.03472;3.29214;7.76695;11.0207;4.787
7.19842;3.4065;7.96376;11.2179;4.90136
7.36148;3.50697;8.15416;11.4084;5.00183
7.53353;3.60053;8.34972;11.6041;5.0954
7.73312;3.68567;8.56653;11.8208;5.18053
7.93064;3.75927;8.77651;12.0306;5.25413
8.10124;3.83454;8.96291;12.217;5.3294
8.27153;3.92666;9.15624;12.4104;5.42152
8.44735;4.00884;9.35032;12.6045;5.50371
8.62495;4.09099;9.54599;12.8001;5.58585
8.78517;4.1599;9.72029;12.9743;5.65476
8.96815;4.23881;9.91944;13.1734;5.73367
9.15023;4.29568;10.1084;13.3621;5.79054
9.33732;4.36007;10.3051;13.5587;5.85493
