-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-03.470078	006.260738
-04.045568	006.671604
-04.487617	007.269377
-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-03.470078	006.260738
-04.045568	006.671604
-04.487617	007.269377
-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-03.470078	006.260738
-04.045568	006.671604
-04.487617	007.269377
-01.452908	005.435315
-02.028398	005.846181
-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-01.452908	005.435315
-02.028398	005.846181
-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-03.470078	006.260738
-01.452908	005.435315
-02.028398	005.846181
-01.452908	005.435315
-02.028398	005.846181
-02.861109	005.896765
-03.470078	006.260738
-04.045568	006.671604
-04.487617	007.269377
-04.942450	007.849246
-05.517940	008.260112
-06.093431	008.670978
-06.668921	009.081844
